source_annotations,annotation_id,image_id,image_filename,full_image_path,letter,label_raw,bbox,area,base_types,TM
train_annotations,1378957,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Omicron,Ο,"[1438, 314, 8, 19]",152,bt2,3433
train_annotations,1359826,476,TM290_P.Dryton.36_R.jpg,dataset/TM290_P.Dryton.36_R.jpg,Alpha,Α,"[460, 702, 13, 19]",247,bt2,290
train_annotations,1306998,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Xi,Ξ,"[1286, 2840, 49, 53]",2597,bt2,3098
train_annotations,1297399,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Nu,Ν,"[724, 1301, 57, 47]",2679,bt2,3098
train_annotations,1415173,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Pi,Π,"[4210, 4294, 54, 81]",4374,bt2,5836
train_annotations,1252451,522,TM5553_BGU.3.1012.jpg,dataset/TM5553_BGU.3.1012.jpg,Phi,Φ,"[1864, 2658, 97, 147]",14259,bt2,5553
train_annotations,1320853,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Mu,Μ,"[748, 1963, 57, 53]",3021,bt2,18499
train_annotations,1373979,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Alpha,Α,"[931, 1405, 111, 117]",12987,bt2,131
train_annotations,1256252,490,TM1945_P.Mich.1.45.jpg,dataset/TM1945_P.Mich.1.45.jpg,Upsilon,Υ,"[794, 3659, 61, 71]",4331,bt2,1945
test_annotations,1355547,453,TM13542_P.Tebt.2.386_GreekOnly.jpg,dataset/TM13542_P.Tebt.2.386_GreekOnly.jpg,Kappa,Κ,"[1613, 604, 55, 64]",3520,bt2,13542
train_annotations,1252283,522,TM5553_BGU.3.1012.jpg,dataset/TM5553_BGU.3.1012.jpg,Epsilon,Ε,"[2099, 1029, 73, 95]",6935,bt2,5553
test_annotations,1293092,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Phi,Φ,"[9942, 1876, 56, 205]",11480,bt2,56
train_annotations,1305100,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Kappa,Κ,"[1617, 1403, 37, 48]",1776,bt2,3097
train_annotations,1363157,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Mu,Μ,"[2047, 1946, 58, 45]",2610,bt2,5579
train_annotations,1338102,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Nu,Ν,"[1210, 3983, 40, 44]",1760,bt2,3099
train_annotations,1396960,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Eta,Η,"[1796, 2360, 53, 84]",4452,bt2,5836
test_annotations,1288561,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Gamma,Γ,"[6080, 1647, 85, 95]",8075,bt2,56
train_annotations,1261840,550,TM977098_P.Koeln.Sarapion.1.jpg,dataset/TM977098_P.Koeln.Sarapion.1.jpg,Alpha,Α,"[868, 4094, 86, 106]",9116,bt2,977098
train_annotations,1358681,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Lambda,Λ,"[1343, 4993, 79, 85]",6715,bt2,69805
train_annotations,1281682,420,TM5853_P.Eleph.20_R.jpg,dataset/TM5853_P.Eleph.20_R.jpg,Sigma,Σ,"[1751, 1523, 109, 90]",9810,bt2,5853
train_annotations,1235001,492,TM2133_PSI.5.510.jpg,dataset/TM2133_PSI.5.510.jpg,Chi,Χ,"[979, 324, 60, 69]",4140,bt2,2133
train_annotations,1158671,472,TM257_P.Dryton.19_R.jpg,dataset/TM257_P.Dryton.19_R.jpg,Epsilon,Ε,"[440, 240, 14, 22]",308,bt2,257
train_annotations,1323017,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Nu,Ν,"[4127, 1265, 70, 128]",8960,bt2,5837
train_annotations,1277264,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Omega,Ω,"[1397, 1644, 65, 34]",2210,bt2,3686
train_annotations,1262250,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Gamma,Γ,"[2937.9727685325265, 3222.436838830118, 145.23449319213313, 149.7752333540759]",9504,bt2,703255
test_annotations,1355618,453,TM13542_P.Tebt.2.386_GreekOnly.jpg,dataset/TM13542_P.Tebt.2.386_GreekOnly.jpg,Alpha,Α,"[1390, 808, 45, 51]",2295,bt2,13542
train_annotations,1329215,579,TM316241_P.Tarich.1.jpg,dataset/TM316241_P.Tarich.1.jpg,Nu,Ν,"[2280.3973509933776, 3306.380963355612, 90.01568490763333, 118.01359760313436]",2655,bt2,316241
train_annotations,1331634,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Gamma,Γ,"[859, 3479, 34, 42]",1428,bt2,3097
train_annotations,1423811,447,TM5697_SB.5.7532.jpg,dataset/TM5697_SB.5.7532.jpg,Kappa,Κ,"[1841, 5952, 89, 93]",8277,bt2,5697
train_annotations,1305103,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Theta,Θ,"[1700, 1412, 27, 38]",1026,bt2,3097
test_annotations,1292659,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Chi,Χ,"[9024, 1655, 90, 50]",4500,bt2,56
train_annotations,1285557,443,TM131_P.Batav.6_frag.A.jpg,dataset/TM131_P.Batav.6_frag.A.jpg,Rho,Ρ,"[6689, 2050, 80, 170]",13600,bt2,131
train_annotations,1277516,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Mu,Μ,"[1201, 2068, 63, 43]",2709,bt2,3686
train_annotations,1321020,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Delta,Δ,"[2332, 1806, 137, 114]",15618,bt2,18503
train_annotations,1277463,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Eta,Η,"[1090, 1995, 53, 46]",2438,bt2,3686
train_annotations,1146663,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Nu,Ν,"[2308, 1022, 102, 86]",8772,bt2,5132
train_annotations,1301273,434,TM1526_P.Lond.7.1963.jpg,dataset/TM1526_P.Lond.7.1963.jpg,Lambda,Λ,"[405, 1574, 20, 30]",600,bt2,1526
test_annotations,1355693,453,TM13542_P.Tebt.2.386_GreekOnly.jpg,dataset/TM13542_P.Tebt.2.386_GreekOnly.jpg,Rho,Ρ,"[999, 1036, 55, 69]",3795,bt2,13542
train_annotations,1370909,709,TM253_P.Dryton.33_frag.London.jpg,dataset/TM253_P.Dryton.33_frag.London.jpg,Delta,Δ,"[752, 830, 15, 18]",270,bt2,253
test_annotations,1293145,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Beta,Β,"[10053, 2044, 86, 127]",10922,bt2,56
train_annotations,1251081,515,TM4900_BGU.8.1821.jpg,dataset/TM4900_BGU.8.1821.jpg,Rho,Ρ,"[890, 1257, 56, 124]",6944,bt2,4900
train_annotations,1301985,487,TM1568_P.Lond.7.2006_R.jpg,dataset/TM1568_P.Lond.7.2006_R.jpg,Sigma,Σ,"[444, 237, 15, 17]",255,bt2,1568
test_annotations,1288394,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Lambda,Λ,"[6648, 1115, 67, 114]",7638,bt2,56
train_annotations,1323760,537,TM18570_BGU.4.1127.jpg,dataset/TM18570_BGU.4.1127.jpg,Iota,Ι,"[863, 2098, 18, 47]",846,bt2,18570
train_annotations,1383163,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Kappa,Κ,"[2074, 2732, 45, 57]",2565,bt2,3740
train_annotations,1396369,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Lambda,Λ,"[2416, 1388, 58, 100]",5800,bt2,5836
train_annotations,1302279,487,TM1568_P.Lond.7.2006_R.jpg,dataset/TM1568_P.Lond.7.2006_R.jpg,Beta,Β,"[366, 728, 15, 27]",405,bt2,1568
train_annotations,1283019,546,TM316242_P.Tarich.2.jpg,dataset/TM316242_P.Tarich.2.jpg,Sigma,Σ,"[743, 4048, 79, 98]",7742,bt2,316242
train_annotations,1417214,538,TM18592_BGU.4.1146.jpg,dataset/TM18592_BGU.4.1146.jpg,Sigma,Σ,"[3426, 3350, 87, 107]",9309,bt2,18592
train_annotations,1320591,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Kappa,Κ,"[712, 1060, 35, 56]",1960,bt2,18499
train_annotations,1406965,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Rho,Ρ,"[4058, 2507, 47, 101]",4747,bt2,5838
train_annotations,1361741,502,TM3432_UPZ.1.41.jpg,dataset/TM3432_UPZ.1.41.jpg,Tau,Τ,"[246, 926, 22, 21]",462,bt2,3432
train_annotations,1297346,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Rho,Ρ,"[2208, 1169, 22, 62]",1364,bt2,3098
train_annotations,1321841,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Tau,Τ,"[1760, 1856, 66, 76]",5016,bt2,3563
train_annotations,1425235,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Upsilon,Υ,"[1462, 4832, 51, 89]",4539,bt2,5836
train_annotations,1382754,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Mu,Μ,"[2475, 1842, 56, 57]",3192,bt2,3740
train_annotations,1280711,544,TM121852_P.Sorb.3.70.jpg,dataset/TM121852_P.Sorb.3.70.jpg,Pi,Π,"[310, 580, 59, 38]",2242,bt2,121852
train_annotations,1329621,472,TM257_P.Dryton.19_R.jpg,dataset/TM257_P.Dryton.19_R.jpg,Upsilon,Υ,"[592, 703, 28, 26]",728,bt2,257
train_annotations,1424043,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Omega,Ω,"[2117, 2829, 65, 61]",3965,bt2,5579
train_annotations,1382663,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Omicron,Ο,"[1704, 1637, 38, 52]",1976,bt2,3740
train_annotations,1305741,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Rho,Ρ,"[834, 2764, 22, 68]",1496,bt2,3097
train_annotations,1411124,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Iota,Ι,"[541, 4282, 36, 74]",2664,bt2,3563
train_annotations,1423380,447,TM5697_SB.5.7532.jpg,dataset/TM5697_SB.5.7532.jpg,Theta,Θ,"[1796, 583, 72, 72]",5184,bt2,5697
train_annotations,1286940,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Kappa,Κ,"[8237, 1162, 82, 130]",10660,bt2,243
train_annotations,1352995,694,TM4820_BGU.8.1738.P.Bingen.53_frag.A.jpg,dataset/TM4820_BGU.8.1738.P.Bingen.53_frag.A.jpg,Theta,Θ,"[2771, 2989, 71, 100]",7100,bt2,4820
train_annotations,1324311,426,TM44617_P.Polit.Iud.1.jpg,dataset/TM44617_P.Polit.Iud.1.jpg,Delta,Δ,"[549, 1354, 38, 53]",2014,bt2,44617
train_annotations,1283588,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Tau,Τ,"[2823, 956, 74, 116]",8584,bt2,5836
train_annotations,1347054,558,TM3289_P.Enteux.12.jpg,dataset/TM3289_P.Enteux.12.jpg,Xi,Ξ,"[3230, 1291, 43, 40]",1720,bt2,3289
train_annotations,1280923,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Rho,Ρ,"[710, 415, 24, 40]",960,bt2,1516
train_annotations,1395030,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Delta,Δ,"[2041, 4637, 124, 101]",12524,bt2,18503
train_annotations,1324484,427,TM44623_P.Polit.Iud.7_R.jpg,dataset/TM44623_P.Polit.Iud.7_R.jpg,Phi,Φ,"[348, 817, 29, 75]",2175,bt2,44623
train_annotations,1144614,443,TM131_P.Batav.6_frag.A.jpg,dataset/TM131_P.Batav.6_frag.A.jpg,Pi,Π,"[4690, 806, 167, 91]",15197,bt2,131
test_annotations,1385234,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Chi,Χ,"[2904, 1804, 65, 77]",5005,bt2,3283
train_annotations,1361979,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Omicron,Ο,"[2052, 1137, 31, 32]",992,bt2,5579
train_annotations,1359597,471,TM254_P.Dryton.16_R.jpg,dataset/TM254_P.Dryton.16_R.jpg,Kappa,Κ,"[410, 1331, 17, 31]",527,bt2,254
train_annotations,1298085,513,TM3987_BGU.14.2380_frag.A.jpg,dataset/TM3987_BGU.14.2380_frag.A.jpg,Tau,Τ,"[1303, 2056, 163, 107]",17441,bt2,3987
test_annotations,1253499,532,TM8808_SB.24.16285.gif,dataset/TM8808_SB.24.16285.gif,Delta,Δ,"[148, 355, 37, 33]",1221,bt2,8808
train_annotations,1383983,451,TM14532_SB.14.11933.jpg,dataset/TM14532_SB.14.11933.jpg,Omega,Ω,"[612, 2148, 41, 28]",1148,bt2,14532
train_annotations,1423007,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Xi,Ξ,"[2000, 2771, 71, 76]",5396,bt2,5579
train_annotations,1373041,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Pi,Π,"[7515, 612, 170, 131]",22270,bt2,131
train_annotations,1312013,517,TM4927_BGU.8.1848.jpg,dataset/TM4927_BGU.8.1848.jpg,Nu,Ν,"[579, 5900, 99, 140]",13860,bt2,4927
train_annotations,1383106,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Kappa,Κ,"[2081, 2567, 46, 54]",2484,bt2,3740
train_annotations,1388798,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Omega,Ω,"[1355, 2528, 62, 40]",2480,bt2,44722
test_annotations,1301900,486,TM1539_P.Lond.7.1976.jpg,dataset/TM1539_P.Lond.7.1976.jpg,Eta,Η,"[313, 1217, 29, 31]",899,bt2,1539
train_annotations,1362251,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Kappa,Κ,"[2253, 1391, 50, 50]",2500,bt2,5579
train_annotations,1363025,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Delta,Δ,"[576, 1877, 62, 44]",2728,bt2,5579
train_annotations,1396438,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Eta,Η,"[1218, 1508, 61, 95]",5795,bt2,5836
train_annotations,1291787,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Kappa,Κ,"[1140, 1596, 35, 39]",1365,bt2,18560
test_annotations,1297646,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Iota,Ι,"[2622, 457, 35, 81]",2835,bt2,3286
train_annotations,1250712,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Kappa,Κ,"[817, 1129, 66, 41]",2706,bt2,3686
train_annotations,1262274,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Sigma,Σ,"[2727.68532526475, 3466.0107031736156, 116.49016641452344, 170.95556938394523]",8701,bt2,703255
train_annotations,1378828,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Upsilon,Υ,"[1292, 185, 17, 33]",561,bt2,3433
train_annotations,1291589,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Tau,Τ,"[1104, 2943, 22, 36]",792,bt2,18560
train_annotations,1373111,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Pi,Π,"[6712, 1067, 132, 117]",15444,bt2,131
train_annotations,1308800,515,TM4900_BGU.8.1821.jpg,dataset/TM4900_BGU.8.1821.jpg,Iota,Ι,"[1194, 2801, 40, 112]",4480,bt2,4900
train_annotations,1390392,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Omega,Ω,"[1002, 2806, 62, 48]",2976,bt2,18499
train_annotations,1323717,537,TM18570_BGU.4.1127.jpg,dataset/TM18570_BGU.4.1127.jpg,Iota,Ι,"[974, 1967, 17, 52]",884,bt2,18570
train_annotations,1363507,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Nu,Ν,"[2290, 2336, 56, 48]",2688,bt2,5579
train_annotations,176746,428,TM44624_P.Polit.Iud.8.jpg,dataset/TM44624_P.Polit.Iud.8.jpg,Omicron,Ο,"[589.2706445064571, 657.4742857142855, 15.636027695980943, 18.30857142857144]",,bt2,44624
train_annotations,1314560,473,TM262_P.Grenf.1.38.jpg,dataset/TM262_P.Grenf.1.38.jpg,Upsilon,Υ,"[452, 381, 17, 25]",425,bt2,262
train_annotations,1291760,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Lambda,Λ,"[1563, 3130, 32, 48]",1536,bt2,18560
train_annotations,1149834,425,TM18552_BGU.4.1111.jpg,dataset/TM18552_BGU.4.1111.jpg,Rho,Ρ,"[854, 1333, 54, 154]",8316,bt2,18552
test_annotations,1385208,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Kappa,Κ,"[446, 1663, 61, 53]",3233,bt2,3283
train_annotations,1303213,493,TM2379_P.Lond.7.1935.jpg,dataset/TM2379_P.Lond.7.1935.jpg,Nu,Ν,"[607, 371, 16, 22]",352,bt2,2379
train_annotations,1255234,478,TM818_P.Cair.Zen.2.59172.jpg,dataset/TM818_P.Cair.Zen.2.59172.jpg,Pi,Π,"[1785, 776, 59, 71]",4189,bt2,818
train_annotations,1388830,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Sigma,Σ,"[827, 2581, 33, 43]",1419,bt2,44722
train_annotations,1388433,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Rho,Ρ,"[1116, 2029, 22, 51]",1122,bt2,44722
train_annotations,1313046,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Alpha,Α,"[1178, 3124, 75, 109]",8175,bt2,69805
test_annotations,1422496,469,TM250_P.Dryton.37.jpg,dataset/TM250_P.Dryton.37.jpg,Iota,Ι,"[523, 972, 7, 24]",168,bt2,250
train_annotations,1360153,491,TM2089_PSI.4.406.jpg,dataset/TM2089_PSI.4.406.jpg,Sigma,Σ,"[131, 359, 8, 8]",64,bt2,2089
train_annotations,1343019,644,TM5853_P.Eleph.20_V.jpg,dataset/TM5853_P.Eleph.20_V.jpg,Nu,Ν,"[1028, 5732, 137, 123]",16851,bt2,5853
train_annotations,1320055,535,TM17894_P.Wash.Univ.2.77_frag.Vienna.jpg,dataset/TM17894_P.Wash.Univ.2.77_frag.Vienna.jpg,Kappa,Κ,"[2296, 5200, 170, 249]",42330,bt2,17894
train_annotations,1302725,488,TM1575_P.Lond.7.2013_R.jpg,dataset/TM1575_P.Lond.7.2013_R.jpg,Delta,Δ,"[179, 224, 32, 30]",960,bt2,1575
train_annotations,1390937,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Kappa,Κ,"[289, 1297, 28, 34]",952,bt2,1516
train_annotations,1360190,491,TM2089_PSI.4.406.jpg,dataset/TM2089_PSI.4.406.jpg,Omega,Ω,"[263, 382, 13, 12]",156,bt2,2089
train_annotations,1286634,465,TM60_P.Grenf.2.17.jpg,dataset/TM60_P.Grenf.2.17.jpg,Gamma,Γ,"[515, 357, 14, 23]",322,bt2,60
train_annotations,1324941,587,TM44878_P.Dryton.56.jpg,dataset/TM44878_P.Dryton.56.jpg,Iota,Ι,"[1587, 1996, 94, 183]",17202,bt2,44878
train_annotations,1365048,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Omicron,Ο,"[2766, 360, 33, 45]",1485,bt2,44722
test_annotations,1363796,527,TM5842_P.Eleph.8.jpg,dataset/TM5842_P.Eleph.8.jpg,Kappa,Κ,"[1060, 4613, 87, 101]",8787,bt2,5842
train_annotations,1259748,425,TM18552_BGU.4.1111.jpg,dataset/TM18552_BGU.4.1111.jpg,Mu,Μ,"[2070, 1330, 99, 93]",9207,bt2,18552
train_annotations,1415178,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Xi,Ξ,"[4392, 4287, 61, 81]",4941,bt2,5836
train_annotations,1373924,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Beta,Β,"[336, 1187, 72, 167]",12024,bt2,131
train_annotations,1363136,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Chi,Χ,"[1196, 1950, 50, 45]",2250,bt2,5579
train_annotations,1364170,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Xi,Ξ,"[3575, 4411, 155, 128]",19840,bt2,7883
test_annotations,1389569,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Pi,Π,"[849, 1658, 61, 50]",3050,bt2,18497
train_annotations,1303074,492,TM2133_PSI.5.510.jpg,dataset/TM2133_PSI.5.510.jpg,Tau,Τ,"[956, 679, 64, 59]",3776,bt2,2133
train_annotations,1291579,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Pi,Π,"[776, 2968, 61, 42]",2562,bt2,18560
train_annotations,1317058,514,TM4344_SB.12.11061_frag.Hamburg.jpg,dataset/TM4344_SB.12.11061_frag.Hamburg.jpg,Omicron,Ο,"[2278, 1657, 48, 61]",2928,bt2,4344
train_annotations,1311939,517,TM4927_BGU.8.1848.jpg,dataset/TM4927_BGU.8.1848.jpg,Alpha,Α,"[2308, 4794, 69, 103]",7107,bt2,4927
train_annotations,1284615,440,TM242_BGU.3.997.jpg,dataset/TM242_BGU.3.997.jpg,Gamma,Γ,"[6814, 2101, 79, 100]",7900,bt2,242
train_annotations,1307592,457,TM4844_BGU.20.2847.jpg,dataset/TM4844_BGU.20.2847.jpg,Mu,Μ,"[1276, 2308, 146, 116]",16936,bt2,4844
train_annotations,1304315,552,TM3094_P.Dion.11.jpg,dataset/TM3094_P.Dion.11.jpg,Omicron,Ο,"[1399, 1630, 43, 45]",1935,bt2,3094
test_annotations,1377915,485,TM1137_P.Cair.Zen.3.59499_V.jpg,dataset/TM1137_P.Cair.Zen.3.59499_V.jpg,Iota,Ι,"[3033, 591, 31, 80]",2480,bt2,1137
train_annotations,1361336,502,TM3432_UPZ.1.41.jpg,dataset/TM3432_UPZ.1.41.jpg,Omicron,Ο,"[698, 592, 10, 13]",130,bt2,3432
train_annotations,1261893,550,TM977098_P.Koeln.Sarapion.1.jpg,dataset/TM977098_P.Koeln.Sarapion.1.jpg,Alpha,Α,"[2803, 4480, 98, 126]",12348,bt2,977098
train_annotations,1276978,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Psi,Ψ,"[2132, 4386, 90, 163]",14670,bt2,5132
train_annotations,1397069,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Upsilon,Υ,"[2120, 2499, 60, 80]",4800,bt2,5836
train_annotations,1380855,500,TM3409_UPZ.1.18.jpg,dataset/TM3409_UPZ.1.18.jpg,Pi,Π,"[773, 399, 23, 23]",529,bt2,3409
train_annotations,1362189,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Nu,Ν,"[1974, 1339, 54, 49]",2646,bt2,5579
train_annotations,1373985,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Gamma,Γ,"[1359, 1417, 119, 90]",10710,bt2,131
train_annotations,1286815,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Eta,Η,"[7752, 888, 64, 111]",7104,bt2,243
train_annotations,1341636,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Pi,Π,"[266, 228, 59, 39]",2301,bt2,5579
train_annotations,1261872,550,TM977098_P.Koeln.Sarapion.1.jpg,dataset/TM977098_P.Koeln.Sarapion.1.jpg,Omicron,Ο,"[2341, 4278, 75, 138]",10350,bt2,977098
test_annotations,1377851,485,TM1137_P.Cair.Zen.3.59499_V.jpg,dataset/TM1137_P.Cair.Zen.3.59499_V.jpg,Alpha,Α,"[2603, 3029, 63, 50]",3150,bt2,1137
train_annotations,1394034,504,TM3444_UPZ.1.53.jpg,dataset/TM3444_UPZ.1.53.jpg,Iota,Ι,"[514, 996, 13, 23]",299,bt2,3444
train_annotations,1281491,544,TM121852_P.Sorb.3.70.jpg,dataset/TM121852_P.Sorb.3.70.jpg,Delta,Δ,"[905, 897, 34, 41]",1394,bt2,121852
train_annotations,1347132,558,TM3289_P.Enteux.12.jpg,dataset/TM3289_P.Enteux.12.jpg,Pi,Π,"[1054, 1419, 73, 50]",3650,bt2,3289
train_annotations,1382544,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Upsilon,Υ,"[2239, 1195, 61, 52]",3172,bt2,3740
train_annotations,1290953,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Nu,Ν,"[2371, 641, 48, 43]",2064,bt2,5579
train_annotations,1364410,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Upsilon,Υ,"[3945, 1255, 78, 94]",7332,bt2,7883
train_annotations,1387681,454,TM58204_P.Dime.3.2_GreekOnly.jpg,dataset/TM58204_P.Dime.3.2_GreekOnly.jpg,Alpha,Α,"[10921, 1353, 105, 125]",13125,bt2,58204
test_annotations,1391519,489,TM1579_P.Lond.7.2017.jpg,dataset/TM1579_P.Lond.7.2017.jpg,Kappa,Κ,"[498, 400, 12, 16]",192,bt2,1579
train_annotations,1280934,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Chi,Χ,"[552, 454, 32, 23]",736,bt2,1516
train_annotations,1354007,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Theta,Θ,"[634, 929, 18, 25]",450,bt2,1516
train_annotations,1290016,470,TM253_P.Dryton.33_frag.Heid.jpg,dataset/TM253_P.Dryton.33_frag.Heid.jpg,Sigma,Σ,"[614, 487, 32, 36]",1152,bt2,253
test_annotations,1354980,436,TM1536_P.Lond.7.1973_R.jpg,dataset/TM1536_P.Lond.7.1973_R.jpg,Mu,Μ,"[329, 314, 27, 22]",594,bt2,1536
